City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind,Description,Date
549,Nador,35.174,-2.9287,84.27,78,20,9.22,few clouds,2021-07-11 18:23:31
550,Uglekamensk,43.2172,133.2303,63.48,99,43,0.49,scattered clouds,2021-07-11 18:28:25
551,Maraa,-1.8333,-65.3667,80.83,79,98,2.53,overcast clouds,2021-07-11 18:28:26
552,Rafsanjan,30.4067,55.9939,94.19,8,2,13.02,clear sky,2021-07-11 18:26:13
553,Ketchikan,55.3422,-131.6461,59.47,94,90,9.22,light rain,2021-07-11 18:28:26
554,Atherton,53.5237,-2.4935,70.72,74,100,4.0,overcast clouds,2021-07-11 18:28:26
555,Cosenza,39.31,16.2502,76.12,79,0,4.14,clear sky,2021-07-11 18:28:27
556,Greenville,35.6127,-77.3663,86.95,94,90,10.36,heavy intensity rain,2021-07-11 18:25:39
557,Dwarka,22.2394,68.9678,84.24,77,100,14.63,heavy intensity rain,2021-07-11 18:28:27
558,Parakou,9.3372,2.6303,79.07,71,89,4.59,light rain,2021-07-11 18:28:27
559,Mahajanga,-15.7167,46.3167,77.02,50,20,10.36,few clouds,2021-07-11 18:28:28
560,Nelson Bay,-32.7167,152.15,49.95,96,52,2.89,broken clouds,2021-07-11 18:28:28
561,Ishinomaki,38.4167,141.3,70.12,96,99,2.39,overcast clouds,2021-07-11 18:28:28
562,Boden,65.8252,21.6886,68.0,70,55,7.58,broken clouds,2021-07-11 18:28:29
563,Soure,-0.7167,-48.5233,83.1,73,94,10.94,overcast clouds,2021-07-11 18:28:29
564,Ha Giang,22.8333,104.9833,78.96,90,100,1.9,overcast clouds,2021-07-11 18:24:52
565,Linxi,39.7,118.4333,73.04,94,100,6.31,very heavy rain,2021-07-11 18:28:29
566,Shadegan,30.6497,48.6647,102.15,6,0,12.73,clear sky,2021-07-11 18:28:30
567,Mandalgovi,45.7625,106.2708,69.8,58,100,11.1,overcast clouds,2021-07-11 18:28:30
568,Dunedin,-45.8742,170.5036,42.8,60,81,5.99,broken clouds,2021-07-11 18:26:31
569,Ourossogui,15.6064,-13.3211,102.2,37,75,2.3,broken clouds,2021-07-11 18:28:30
570,Nayudupeta,13.9,79.9,80.47,75,100,4.72,overcast clouds,2021-07-11 18:28:31
571,Boa Vista,2.8197,-60.6733,76.98,83,40,6.91,light intensity shower rain,2021-07-11 18:28:31
572,Tongliao,43.6125,122.2653,73.71,84,91,12.1,overcast clouds,2021-07-11 18:28:31
573,Bellary,15.15,76.9333,75.2,82,100,16.13,overcast clouds,2021-07-11 18:28:32
574,Bilibino,68.0546,166.4372,74.16,54,30,4.52,scattered clouds,2021-07-11 18:28:32
575,Kununurra,-15.7667,128.7333,69.94,30,69,5.1,broken clouds,2021-07-11 18:28:32
576,Casas Grandes,30.3667,-107.95,87.44,39,51,12.8,broken clouds,2021-07-11 18:28:33
577,Livingston,55.9029,-3.5226,68.68,93,0,6.91,clear sky,2021-07-11 18:28:33
578,Ellisras,-23.6649,27.7443,58.41,36,0,3.62,clear sky,2021-07-11 18:28:33
579,Margate,51.3813,1.3862,66.06,75,100,3.0,overcast clouds,2021-07-11 18:28:33
580,Moussoro,13.6408,16.4901,94.87,31,48,13.47,scattered clouds,2021-07-11 18:28:34
581,Stornoway,58.2093,-6.3865,62.92,88,90,10.36,overcast clouds,2021-07-11 18:28:34
582,Rovaniemi,66.5,25.7167,67.41,94,99,10.36,shower rain,2021-07-11 18:28:34
583,Houma,29.5958,-90.7195,91.4,65,89,8.99,overcast clouds,2021-07-11 18:28:35
584,Albury,-36.0833,146.9167,40.14,93,100,0.0,overcast clouds,2021-07-11 18:28:35
585,Terekli-Mekteb,44.1671,45.8698,82.4,30,0,12.17,clear sky,2021-07-11 18:28:35
586,Salvador,13.8333,-88.9167,84.6,68,87,2.57,overcast clouds,2021-07-11 18:24:34
587,Dukat,62.55,155.55,49.39,89,59,9.08,broken clouds,2021-07-11 18:28:36
588,Colesberg,-30.72,25.0972,53.2,28,1,7.54,clear sky,2021-07-11 18:28:36
589,Yima,34.7381,111.8839,73.83,88,2,4.99,clear sky,2021-07-11 18:28:36
590,Kjollefjord,70.9457,27.3465,47.98,68,6,10.6,clear sky,2021-07-11 18:28:37
591,Dayong,25.0209,118.2898,82.08,91,100,2.44,overcast clouds,2021-07-11 18:28:37
592,Roma,43.2128,-75.4557,74.91,79,1,5.75,light rain,2021-07-11 18:26:12
593,Denpasar,-8.65,115.2167,80.26,89,40,8.05,scattered clouds,2021-07-11 18:25:42
594,Potsdam,52.3989,13.0657,78.35,58,100,7.96,overcast clouds,2021-07-11 18:28:38
595,Opuwo,-18.0607,13.84,63.34,24,5,3.11,clear sky,2021-07-11 18:28:38
596,Marsaxlokk,35.8419,14.5431,81.21,65,0,6.91,clear sky,2021-07-11 18:28:38
597,Birobidzhan,48.8,132.95,66.96,93,47,3.6,heavy intensity rain,2021-07-11 18:28:38
598,Oyama,36.3,139.8,76.59,92,36,2.28,scattered clouds,2021-07-11 18:28:39
599,Seymchan,62.8833,152.4333,60.8,73,4,12.57,clear sky,2021-07-11 18:28:39
600,Laguna,38.421,-121.4238,111.43,26,1,8.05,clear sky,2021-07-11 18:28:39
601,Miandrivazo,-19.5167,45.4667,70.75,55,0,2.68,clear sky,2021-07-11 18:28:40
602,Beni,0.5,29.4667,64.44,94,87,0.89,light rain,2021-07-11 18:28:40
603,Lleida,41.6167,0.6167,88.68,45,20,9.22,few clouds,2021-07-11 18:28:40
604,Roald,62.5833,6.1333,69.17,77,40,14.97,scattered clouds,2021-07-11 18:28:41
605,Puri,19.8,85.85,85.37,83,85,12.68,overcast clouds,2021-07-11 18:28:41
606,Honningsvag,70.9821,25.9704,49.93,79,9,16.51,clear sky,2021-07-11 18:28:41
607,Palana,59.1167,159.9667,49.08,75,69,1.72,broken clouds,2021-07-11 18:28:41
608,Tsiroanomandidy,-18.7667,46.0333,61.43,52,0,3.47,clear sky,2021-07-11 18:28:42
609,Williston,48.147,-103.618,94.57,33,0,4.0,clear sky,2021-07-11 18:26:04
610,Chatra,24.2167,84.8667,78.78,85,95,6.85,overcast clouds,2021-07-11 18:28:42
611,Woodward,36.4337,-99.3904,83.43,46,40,17.27,scattered clouds,2021-07-11 18:28:43
612,Kazanskaya,45.4106,40.4361,74.39,56,0,1.07,clear sky,2021-07-11 18:28:43
613,Anchorage,61.2181,-149.9003,59.74,79,40,4.0,light rain,2021-07-11 18:26:15
614,Hami,42.8,93.45,87.37,29,95,13.4,overcast clouds,2021-07-11 18:28:43
615,Balud,10.1476,123.6953,80.56,81,89,4.61,overcast clouds,2021-07-11 18:28:44
616,Placerville,38.7296,-120.7986,106.54,17,1,4.0,clear sky,2021-07-11 18:28:44
617,Bonavista,48.6499,-53.1147,64.4,92,100,10.94,overcast clouds,2021-07-11 18:28:44
618,Lingdong,46.5669,131.1453,67.8,92,70,5.19,broken clouds,2021-07-11 18:28:45
619,Aktau,43.65,51.2,77.58,52,0,9.31,clear sky,2021-07-11 18:28:45
620,Fairbanks,64.8378,-147.7164,63.23,53,20,0.0,few clouds,2021-07-11 18:25:11
621,Khorramshahr,30.4397,48.1664,100.36,16,0,6.91,clear sky,2021-07-11 18:28:45
622,Izumo,35.3667,132.7667,76.95,92,100,5.79,overcast clouds,2021-07-11 18:28:46
623,Jacareacanga,-6.2222,-57.7528,96.96,24,58,4.18,broken clouds,2021-07-11 18:28:46
624,Sao Miguel Do Araguaia,-13.275,-50.1628,92.79,18,7,3.51,clear sky,2021-07-11 18:28:46
625,Houston,29.7633,-95.3633,93.99,68,20,4.0,few clouds,2021-07-11 18:28:15
626,Ljungby,56.8332,13.9408,68.41,58,68,5.86,broken clouds,2021-07-11 18:28:47
627,Ochakiv,46.6128,31.5498,75.34,61,64,10.83,broken clouds,2021-07-11 18:28:47
628,Kamagaya,35.7588,139.9978,74.82,90,20,3.44,fog,2021-07-11 18:28:47
629,Noshiro,40.2039,140.0242,69.1,97,100,6.82,overcast clouds,2021-07-11 18:28:48
630,Skowhegan,44.7651,-69.7192,83.62,63,100,4.9,overcast clouds,2021-07-11 18:28:49
631,Bayanday,53.0661,105.5139,55.09,92,81,1.43,broken clouds,2021-07-11 18:28:50
632,Katobu,-4.9408,122.5276,74.03,89,60,3.71,broken clouds,2021-07-11 18:28:50
633,Meulaboh,4.1363,96.1285,74.32,90,100,6.89,overcast clouds,2021-07-11 18:27:18
634,La Sarre,48.8002,-79.1996,69.28,63,94,4.41,overcast clouds,2021-07-11 18:28:50
635,Vestmanna,62.1564,-7.1664,52.72,100,75,10.36,broken clouds,2021-07-11 18:28:51
636,Winneba,5.3511,-0.6231,79.27,77,43,10.6,scattered clouds,2021-07-11 18:28:51
637,Bethanien,-26.502,17.1583,62.1,25,6,11.92,clear sky,2021-07-11 18:28:52
638,Corinto,37.9407,22.9573,87.84,34,2,4.63,clear sky,2021-07-11 18:27:37
639,Laredo,27.5064,-99.5075,93.2,60,75,14.97,broken clouds,2021-07-11 18:25:31
640,Kapustin Yar,48.5831,45.7372,83.55,35,64,13.8,broken clouds,2021-07-11 18:28:52
641,Port Hedland,-20.3167,118.5667,64.45,72,75,5.75,broken clouds,2021-07-11 18:28:52
642,Christiansburg,37.1298,-80.4089,87.84,69,75,5.75,broken clouds,2021-07-11 18:27:00
643,Riyadh,24.6877,46.7219,102.34,10,7,9.37,clear sky,2021-07-11 18:28:53
644,Comodoro Rivadavia,-45.8667,-67.5,53.46,22,0,28.77,clear sky,2021-07-11 18:25:34
645,Bulgan,48.8125,103.5347,57.63,91,100,2.08,overcast clouds,2021-07-11 18:28:53
646,Vallenar,-28.5708,-70.7581,70.5,36,83,7.45,broken clouds,2021-07-11 18:28:54
647,Nanticoke,41.2054,-76.0049,78.4,82,100,1.01,overcast clouds,2021-07-11 18:25:01
648,Urucui,-7.2294,-44.5561,96.31,27,31,9.06,scattered clouds,2021-07-11 18:28:54
649,Jiangyou,31.7667,104.7167,74.98,95,100,2.35,overcast clouds,2021-07-11 18:28:54
650,Tilichiki,60.4667,166.1,56.97,56,47,2.19,scattered clouds,2021-07-11 18:28:55
651,Bar-Le-Duc,48.75,5.1667,80.78,79,72,2.28,broken clouds,2021-07-11 18:28:55
652,Vernon,50.2581,-119.2691,88.12,28,56,2.3,broken clouds,2021-07-11 18:26:20
653,Vagamo,61.8751,9.0967,69.69,53,62,3.4,broken clouds,2021-07-11 18:28:55
654,Rodrigues Alves,-7.738,-72.6509,86.2,60,90,1.83,overcast clouds,2021-07-11 18:28:56
655,Beringovskiy,63.05,179.3167,56.32,67,73,4.12,broken clouds,2021-07-11 18:28:56
656,Marsh Harbour,26.5412,-77.0636,83.3,69,19,13.94,few clouds,2021-07-11 18:28:56
657,Sergeyevka,53.88,67.4158,62.13,95,100,9.57,light rain,2021-07-11 18:28:57
658,Erenhot,43.6475,111.9767,78.93,49,96,4.45,overcast clouds,2021-07-11 18:28:57
659,Shizunai,42.3339,142.3669,64.31,98,100,6.51,overcast clouds,2021-07-11 18:28:58
660,Batemans Bay,-35.7167,150.1833,46.2,92,100,4.43,overcast clouds,2021-07-11 18:28:58
661,Mwingi,-0.9344,38.0601,70.3,57,97,9.71,overcast clouds,2021-07-11 18:28:58
662,Marrakesh,31.6315,-8.0083,96.87,34,40,11.5,dust,2021-07-11 18:25:07
663,Maungaturoto,-36.1,174.3667,51.67,73,100,19.48,light rain,2021-07-11 18:28:59
664,Coahuayana,18.7333,-103.6833,89.08,62,48,4.74,scattered clouds,2021-07-11 18:28:59
665,Cranbrook,49.4999,-115.7688,80.44,24,75,3.44,broken clouds,2021-07-11 18:29:00
666,Angoche,-16.2325,39.9086,73.49,82,83,7.58,broken clouds,2021-07-11 18:29:00
667,Kisangani,0.5167,25.2,78.4,70,97,3.04,overcast clouds,2021-07-11 18:29:00
668,North Bend,43.4065,-124.2243,70.92,77,1,23.02,clear sky,2021-07-11 18:29:01
669,Sumenep,-7.0167,113.8667,79.63,81,81,10.54,broken clouds,2021-07-11 18:29:01
670,Susanville,40.4163,-120.653,94.82,22,1,3.0,clear sky,2021-07-11 18:27:51
671,Cardston,49.2,-113.3019,75.49,43,0,9.22,clear sky,2021-07-11 18:29:02
672,Kashary,49.04,41.0056,74.52,68,65,7.38,broken clouds,2021-07-11 18:29:02
673,Sola,-13.8833,167.55,77.67,94,75,0.0,broken clouds,2021-07-11 18:29:03
674,Bandarbeyla,9.4942,50.8122,78.89,75,54,28.32,broken clouds,2021-07-11 18:29:03
675,Cururupu,-1.8283,-44.8683,82.08,77,38,6.78,scattered clouds,2021-07-11 18:29:03
676,Cayenne,4.9333,-52.3333,76.08,91,90,2.3,heavy intensity rain,2021-07-11 18:29:04
677,Kemi,65.8596,24.8228,71.37,83,76,11.5,broken clouds,2021-07-11 18:29:04
678,Salinas,36.6777,-121.6555,91.2,33,1,6.89,clear sky,2021-07-11 18:28:45
679,Lincoln,40.8,-96.667,79.29,61,40,8.01,scattered clouds,2021-07-11 18:25:00
680,Orlik,52.5178,99.825,54.93,83,98,4.81,overcast clouds,2021-07-11 18:29:05
681,Dicabisagan,17.0818,122.4157,80.42,86,85,1.68,overcast clouds,2021-07-11 18:29:05
682,Maripi,5.5519,-74.0086,73.58,86,99,3.69,overcast clouds,2021-07-11 18:29:05
683,Taltal,-25.4,-70.4833,61.27,71,62,4.43,broken clouds,2021-07-11 18:29:06
684,Bendigo,-36.7667,144.2833,42.64,94,85,1.01,light rain,2021-07-11 18:27:57
685,Maniitsoq,65.4167,-52.9,43.68,75,89,1.14,overcast clouds,2021-07-11 18:26:27
686,Ormara,25.2088,64.6357,82.8,83,44,8.3,scattered clouds,2021-07-11 18:25:10
687,Morant Bay,17.8815,-76.4093,88.63,63,9,12.44,clear sky,2021-07-11 18:29:07
688,Kuching,1.55,110.3333,77.22,94,20,3.44,few clouds,2021-07-11 18:26:24
689,Sabha,27.0377,14.4283,100.04,11,0,15.99,clear sky,2021-07-11 18:29:07
690,Itoman,26.1247,127.6694,82.42,91,20,5.75,few clouds,2021-07-11 18:29:07
691,Kalininsk,51.5,44.4758,69.6,67,5,7.99,clear sky,2021-07-11 18:29:08
692,Viedma,-40.8135,-62.9967,59.67,34,14,2.13,few clouds,2021-07-11 18:29:08
693,Poyarkovo,49.6,128.6833,67.82,95,19,4.54,few clouds,2021-07-11 18:29:09
694,Alibag,18.6411,72.8792,80.67,91,100,17.36,moderate rain,2021-07-11 18:29:10
695,Vicosa,-20.7539,-42.8819,80.19,35,0,1.83,clear sky,2021-07-11 18:29:10
696,Varhaug,58.6147,5.6457,63.95,73,4,3.67,clear sky,2021-07-11 18:29:10
697,Kanonji,34.1167,133.65,75.56,89,46,3.87,scattered clouds,2021-07-11 18:29:11
698,Eenhana,-17.4667,16.3333,69.55,21,0,4.79,clear sky,2021-07-11 18:29:11
699,Austin,30.2672,-97.7431,91.22,72,75,5.01,broken clouds,2021-07-11 18:25:31
700,Mormugao,15.4,73.8,76.26,100,90,6.91,overcast clouds,2021-07-11 18:29:12
701,Mount Isa,-20.7333,139.5,40.77,65,55,0.0,broken clouds,2021-07-11 18:25:41
702,Foso,5.7012,-1.2866,76.3,78,79,4.9,broken clouds,2021-07-11 18:29:12
